order_id,customer_id,order_date,amount,currency,status,device,country
2341,C_100,2023-06-14,-417.79099767959923,USD,Completed,mobile,US
2342,C_100,2022/12/25,31.26288830193123,usd,refunded,desktop,usa
2343,,2023/03/11,229.90999477838193,USD,completed,desktop,UK
2344,C_100,23/10/2023,14.8609869774016,USD,completed,mobile,UK
2345,C_100,2023-07-23,-129.0324898135574,usd,Completed,mobile,usa
2346,,2022-04-28,-55.85937748406167,usd,refunded,mobile,US
2347,,09/01/2022,185.6427001899297,USD,Completed,desktop,UK
2348,C100,24/02/2023,411.11966691550225,usd,Completed,desktop,UK
2349,C100,04/04/2023,137.63047818281999,usd,refunded,desktop,UK
2350,C100,06/04/2022,-188.33653183721609,usd,Completed,desktop,UK
2351,,05/03/2023,-224.1118286420152,usd,refunded,desktop,usa
2352,C_100,2023/06/23,-377.6918505778935,USD,completed,desktop,UK
2353,C_100,2022-09-26,-219.88138507262508,usd,refunded,desktop,US
2354,,2022/11/15,-109.83944336189249,usd,completed,desktop,US
2355,C100,2022/08/31,-66.39059954078915,USD,completed,mobile,US
2356,C_100,2022/11/20,-134.65199368960262,USD,refunded,desktop,usa
2357,C100,2023/07/02,-30.459643079004877,USD,Completed,desktop,usa
2358,C100,13/04/2022,143.18395404642524,usd,completed,mobile,US
2359,C_100,2022/10/07,319.3227151278225,usd,refunded,mobile,usa
2360,,2022/01/24,-40.03786084006055,USD,refunded,mobile,UK
2361,C100,04/03/2023,82.87338445395008,usd,Completed,mobile,US
2362,,2023/03/02,-50.01085868521008,USD,completed,desktop,usa
2363,C100,2023/07/07,187.53766960428558,USD,completed,mobile,UK
2364,C100,2022-03-05,-84.06666293923847,usd,completed,mobile,UK
2365,,2022/10/30,-191.82560520222876,usd,completed,desktop,usa
2366,C100,2023/10/17,-194.94282704112075,usd,completed,desktop,usa
2367,C100,2023/07/03,-307.919528743869,USD,refunded,mobile,UK
2368,C100,20/04/2022,388.3452305859801,USD,Completed,mobile,usa
2369,C100,2022-06-30,39.60597788363807,USD,Completed,desktop,UK
2370,,30/04/2022,-155.13997725145376,USD,refunded,desktop,usa
2371,C100,2022-01-22,414.9768884190411,usd,completed,desktop,UK
2372,,2022-07-18,150.26773093121324,usd,completed,desktop,UK
2373,C_100,17/04/2023,-132.08637814879526,usd,refunded,mobile,US
2374,C100,2023/05/13,-239.6830320247799,usd,refunded,desktop,usa
2375,,2023-06-11,144.50092692935257,USD,refunded,desktop,US
2376,C_100,2022-11-21,-157.6851018809016,usd,completed,desktop,UK
2377,C_100,28/04/2023,-98.50207130088486,usd,Completed,mobile,usa
2378,C100,2022/05/18,45.34318138243204,usd,refunded,desktop,usa
2379,C_100,05/09/2022,-86.30193085826198,usd,refunded,desktop,usa
2380,C100,2022/11/05,-218.3587583019416,usd,refunded,desktop,usa
2381,,09/09/2022,-182.4496011592995,usd,completed,mobile,usa
2382,C100,19/11/2022,13.731267648004902,USD,refunded,mobile,UK
2383,,2022-12-17,-150.72792053268353,USD,refunded,mobile,US
2384,,2023/10/16,-74.88155195991551,usd,refunded,desktop,UK
2385,C100,16/01/2023,90.98969788357188,usd,completed,desktop,usa
2386,C100,2023-01-13,117.61591251997979,usd,completed,mobile,UK
2387,C100,2022/02/01,268.14373072443834,USD,refunded,desktop,UK
2388,C_100,2022-03-12,-97.17501237063618,USD,completed,desktop,UK
2389,,2022-03-20,110.35274904584993,USD,completed,desktop,UK
2390,C_100,04/08/2023,182.2197488208257,usd,refunded,mobile,UK
2391,C100,2022/12/23,-143.32118572053898,USD,Completed,mobile,UK
2392,C100,2023-06-11,-71.09565424176803,usd,completed,mobile,UK
2393,C100,2023/05/08,-213.9353938006484,usd,refunded,mobile,US
2394,C_100,2022/11/08,-525.2984223937217,USD,Completed,mobile,UK
2395,,20/08/2023,33.289091424443285,USD,Completed,desktop,usa
2396,C_100,24/02/2022,-386.5661991060847,USD,Completed,desktop,usa
2397,C100,10/10/2022,-180.2803774979554,USD,completed,mobile,usa
2398,C100,2022/01/17,16.71038354325774,usd,completed,desktop,UK
2399,,2022/06/09,224.93041440963881,USD,completed,desktop,UK
2400,,2023/10/30,-195.85759773807706,USD,refunded,desktop,UK
2401,,25/02/2022,430.12333124887095,usd,completed,desktop,usa
2402,,2022/07/30,29.397231965519456,usd,refunded,desktop,UK
2403,,2022-10-25,-125.47652034683084,usd,completed,mobile,US
2404,C100,24/11/2022,153.9599152626064,USD,completed,mobile,US
2405,,2022/10/02,-23.356878767225176,usd,completed,desktop,US
2406,,2023/03/27,-71.37711095161053,usd,Completed,mobile,US
2407,,2022-05-15,115.42433194287185,usd,completed,mobile,UK
2408,C100,2023-10-23,202.5217125146257,USD,Completed,mobile,UK
2409,C_100,2022/01/30,337.2286700301903,usd,completed,desktop,UK
2410,C100,2022/11/05,272.69417932289684,USD,Completed,desktop,UK
2411,,13/05/2022,219.0836612065406,USD,completed,mobile,usa
2412,,22/04/2022,-249.95555546950064,usd,completed,desktop,US
2413,C_100,20/03/2022,-589.6396734637601,USD,Completed,mobile,UK
2414,,2022-05-20,-52.932798569097415,USD,refunded,desktop,usa
2415,C_100,2022/03/03,-48.868576373852804,USD,Completed,desktop,usa
2416,,2022/12/03,-159.359480314628,USD,completed,mobile,US
2417,C_100,20/02/2022,-57.56587580830194,usd,completed,mobile,usa
2418,,01/09/2023,128.4045677663302,usd,refunded,mobile,US
2419,,2022/07/23,-277.04831269630637,USD,refunded,desktop,usa
2420,,2022-07-31,88.1490067956774,usd,refunded,mobile,US
2421,,2022-04-15,-90.79813544049038,USD,Completed,mobile,usa
2422,C100,2022-07-08,-14.296830146019321,usd,Completed,desktop,UK
2423,,2022-02-28,-174.1827395086725,usd,completed,desktop,UK
2424,C100,2023-01-01,-118.15338231465573,usd,refunded,desktop,US
2425,C_100,2022/05/02,191.88245877320335,usd,Completed,desktop,usa
2426,C100,2023-11-16,-198.9749756281028,usd,refunded,mobile,UK
2427,C100,25/06/2022,147.09368131353168,USD,completed,mobile,UK
2428,C100,27/03/2022,98.12200627143199,USD,Completed,mobile,US
2429,C100,2023-08-16,196.016982237898,USD,Completed,desktop,UK
2430,C100,2022-03-07,405.67691214054406,usd,Completed,mobile,US
2431,,10/02/2022,-192.46209425310252,USD,refunded,mobile,usa
2432,C100,2022/02/26,48.61517154292199,USD,refunded,mobile,US
2433,C100,2022/04/27,83.3594300942573,usd,Completed,mobile,usa
2434,,27/08/2023,-185.41433288010614,USD,Completed,mobile,UK
2435,C_100,2022/09/20,30.825472207631936,usd,refunded,mobile,US
2436,,2023-03-27,253.26054549950157,USD,refunded,mobile,UK
2437,C100,2023-02-12,-30.63933216711631,usd,completed,mobile,UK
2438,C100,2022-05-29,-130.7185996469577,USD,Completed,desktop,US
2439,,2022-03-26,-175.05922747863258,usd,Completed,desktop,UK
2440,C100,2023-03-09,-28.873338443588874,usd,refunded,desktop,US
2441,,2023-08-13,355.27866142408755,USD,Completed,desktop,US
2442,C_100,2023-10-29,2.3948287606508867,usd,completed,desktop,UK
2443,,27/05/2023,141.2630221104601,usd,refunded,mobile,UK
2444,C100,2022-12-16,-156.46907024499913,USD,Completed,desktop,UK
2445,,2022/12/09,-120.05500906093796,usd,completed,mobile,US
2446,C_100,2022-03-06,-436.86843139886713,USD,refunded,desktop,usa
2447,,2023/03/03,-126.12368074929276,USD,completed,mobile,US
2448,,2022/06/12,-80.57127438747096,usd,Completed,desktop,usa
2449,C_100,20/05/2023,-8.619228472901698,USD,Completed,desktop,UK
2450,,06/11/2023,-57.381224985943724,usd,refunded,mobile,US
2451,C_100,2022-12-24,8.563244922315489,usd,refunded,mobile,UK
2452,C_100,2022/12/01,290.2961087378942,usd,Completed,desktop,usa
2453,C_100,14/11/2023,64.61971261211625,USD,completed,mobile,US
2454,,2022/04/01,-104.79161074966483,usd,refunded,mobile,usa
2455,,19/01/2023,96.42107236430869,USD,completed,mobile,usa
2456,,2023/08/24,359.1825775812749,USD,Completed,desktop,usa
2457,C100,2022-12-15,-9.535205436556263,usd,Completed,mobile,UK
2458,,2023/05/23,-119.16852459743417,USD,completed,desktop,US
2459,,05/09/2022,-409.7101905821086,usd,refunded,desktop,UK
2460,C_100,25/05/2023,-218.69704786949876,usd,refunded,mobile,usa
2461,C_100,2023-06-13,-17.12031404982947,USD,completed,desktop,US
2462,C100,16/12/2022,-106.32089642867963,usd,refunded,mobile,US
2463,C100,2023-04-08,-259.22807816744694,USD,refunded,mobile,UK
2464,,2023-11-25,-14.562433338940698,USD,refunded,desktop,usa
2465,C100,2023/05/19,26.491486479923594,usd,refunded,mobile,UK
2466,C100,20/06/2023,-9.888467890557623,USD,Completed,desktop,US
2467,,2022-10-02,-34.649226157933775,usd,Completed,desktop,UK
2468,C_100,2022-12-20,-44.13731546552789,usd,refunded,desktop,UK
2469,C100,13/12/2022,403.2664515446363,usd,Completed,desktop,usa
2470,C_100,2023/11/10,146.9634333523476,usd,refunded,mobile,US
2471,,2022/07/10,313.6707836496995,USD,Completed,desktop,usa
2472,,2022/12/28,53.205779430333564,USD,completed,mobile,US
2473,,2022/08/31,-68.84584548773482,usd,Completed,desktop,UK
2474,,2022-07-24,-169.35615682605567,usd,completed,desktop,US
2475,C100,2022/10/26,-307.3085159775306,USD,Completed,mobile,UK
2476,,2022-10-13,-254.1891684414763,usd,completed,desktop,US
2477,C100,2022/08/23,-120.90155353068461,USD,completed,desktop,US
2478,C100,01/09/2023,81.69310673700943,usd,refunded,desktop,usa
2479,C100,2022-05-20,-49.60922417298807,USD,completed,mobile,usa
2480,,11/04/2022,150.38172398543045,usd,refunded,desktop,US
2481,C_100,2022/04/20,72.0523460189707,USD,Completed,desktop,usa
2482,C100,2023-10-02,-368.9302144834726,USD,Completed,mobile,UK
2483,C_100,2022/05/18,186.33511833075482,usd,completed,mobile,US
2484,C100,2022-04-26,206.1878539125811,USD,completed,mobile,US
2485,C100,28/03/2023,68.4100341715559,usd,refunded,desktop,usa
2486,C100,2023-01-05,23.70861550181806,USD,Completed,mobile,US
2487,C100,26/03/2022,-29.38853070975477,usd,completed,mobile,usa
2488,C100,2023-08-07,-175.12953412380807,usd,Completed,desktop,US
2489,C100,2023-03-04,271.4937184470324,usd,Completed,mobile,usa
2490,C_100,2022/04/16,41.356702726687814,usd,completed,desktop,UK
2491,C_100,01/06/2023,-299.00279365446505,USD,refunded,desktop,US
2492,C_100,2022/01/10,18.13247038231045,USD,refunded,desktop,UK
2493,C_100,2023/03/24,11.812840099576446,USD,Completed,mobile,US
2494,,2022/03/14,137.4179643230987,USD,Completed,mobile,US
2495,C_100,25/08/2023,259.7286342004351,USD,Completed,desktop,usa
2496,C100,2023/04/08,166.099380461896,usd,Completed,desktop,US
2497,C_100,2022/02/09,55.54115414427542,usd,refunded,mobile,usa
2498,C_100,18/03/2023,122.37474790593417,usd,Completed,desktop,UK
2499,C_100,2022-05-13,210.7806393750965,USD,refunded,mobile,UK
2500,C100,31/03/2023,152.90275377473367,usd,completed,desktop,usa
2501,C100,06/02/2022,365.1899546580102,USD,refunded,mobile,UK
2502,C100,2023-04-18,-104.67599907219127,usd,refunded,mobile,usa
2503,C_100,2023-09-05,13.564986572454806,USD,completed,mobile,usa
2504,,2023/07/18,220.24518646871618,USD,completed,mobile,usa
2505,,2022-05-05,-8.66882834550182,USD,Completed,desktop,usa
2506,,2023/02/10,-155.08449459566106,USD,completed,mobile,usa
2507,C100,27/01/2022,339.15445319179065,usd,refunded,mobile,US
2508,C100,2023-09-06,149.44628991557943,USD,Completed,desktop,UK
2509,C_100,2022-07-07,-230.38097147703436,usd,refunded,desktop,usa
2510,C100,2023/01/24,135.86274027627096,usd,refunded,desktop,US
2511,C_100,2023-11-26,-106.87815206045792,usd,Completed,mobile,usa
2512,C_100,2022/10/14,-235.62800455179516,usd,Completed,desktop,UK
2513,C_100,20/02/2022,82.23161718534352,usd,refunded,desktop,US
2514,C100,2022/11/19,192.15675474391253,usd,completed,mobile,UK
2515,C100,2023/03/25,-109.57249702101022,USD,refunded,mobile,US
2516,C100,2022/07/03,-40.130355719326865,usd,Completed,desktop,US
2517,C_100,21/11/2023,-141.48796437732852,usd,Completed,desktop,US
2518,,2023/10/06,333.90437149262044,USD,completed,mobile,usa
2519,,02/06/2023,-19.31751311790749,USD,completed,mobile,UK
2520,C_100,15/02/2022,239.59051059454333,usd,completed,desktop,UK
2521,C100,2022-01-24,-208.15511347231777,usd,refunded,mobile,US
2522,,2022/10/28,-34.50632405958247,usd,Completed,mobile,UK
2523,C_100,22/06/2023,-11.95998046910761,USD,Completed,desktop,US
2524,C_100,14/08/2023,-137.33162168944915,usd,refunded,mobile,US
2525,C_100,2023-09-02,225.91959787906512,usd,completed,mobile,usa
2526,,27/02/2022,-143.09794847840237,USD,Completed,mobile,UK
2527,C_100,2022/12/07,45.24859743735294,USD,refunded,desktop,usa
2528,,10/04/2023,-84.05576563309334,USD,Completed,desktop,US
2529,,2022-03-05,-369.1781956238526,usd,refunded,mobile,UK
2530,C_100,11/06/2022,268.81002345271855,USD,completed,desktop,usa
2531,C_100,2023/11/23,-53.462239481746124,usd,refunded,desktop,usa
2532,,2022/09/29,-262.41528175488236,usd,refunded,desktop,US
2533,C100,03/10/2023,32.875077688698106,USD,completed,mobile,UK
2534,,2023/07/18,32.19738730991262,USD,refunded,desktop,UK
2535,C_100,2023/05/11,-41.79505627534977,USD,refunded,mobile,UK
2536,C100,2023/02/17,207.07416550210033,USD,refunded,desktop,usa
2537,C100,15/06/2023,124.57944843022159,USD,completed,desktop,UK
2538,,2023-11-09,3.368947420678277,usd,Completed,desktop,UK
2539,C_100,2023-10-20,-166.6069961830164,usd,Completed,mobile,usa
2540,C_100,2022/07/14,-215.96313470476218,USD,refunded,desktop,UK
2541,C_100,2023/06/23,17.936283094057558,usd,Completed,desktop,UK
2542,C100,2023-07-29,184.01827019851925,USD,Completed,mobile,US
2543,C100,2023-09-10,123.93692503802103,usd,Completed,desktop,UK
2544,C100,2023-10-19,65.93977735194481,usd,refunded,mobile,usa
2545,,2022/08/16,43.187571165623304,USD,completed,mobile,UK
2546,C100,2023-09-06,22.850498541973284,USD,Completed,desktop,UK
2547,C100,25/12/2022,-3.158180828357283,usd,completed,mobile,US
2548,C_100,04/01/2022,85.33853687619633,usd,completed,mobile,usa
2549,,2023/07/15,-154.4873912709181,USD,completed,mobile,UK
2550,C_100,2023-06-24,-97.84457468435123,usd,Completed,mobile,usa
2551,C_100,19/06/2022,302.7425985199042,usd,completed,mobile,UK
2552,C_100,07/08/2023,-131.82627847508263,usd,Completed,mobile,US
2553,C_100,2023/03/03,48.43371854747613,usd,completed,desktop,usa
2554,C100,2022/09/10,-283.0603708840467,usd,refunded,mobile,US
2555,C100,2023-08-17,-222.86563701087064,USD,completed,desktop,UK
2556,,21/10/2022,166.15704422809537,usd,Completed,mobile,usa
2557,C100,2023-09-09,248.45061371170223,USD,Completed,mobile,UK
2558,,28/03/2023,-113.62829778853434,USD,refunded,desktop,usa
2559,C_100,2023-09-22,177.64426888828896,usd,Completed,desktop,usa
2560,C_100,2023-07-10,170.91236537826265,usd,refunded,mobile,UK
2561,,2023-11-22,97.1875361782574,USD,Completed,desktop,UK
2562,C100,2022-09-13,133.24266286049266,usd,completed,desktop,UK
2563,C100,2022-01-08,-111.15839738388176,USD,refunded,desktop,UK
2564,C100,04/06/2023,-84.86668604001981,usd,refunded,mobile,usa
2565,C_100,2022-02-11,-87.74136260382771,usd,completed,mobile,US
2566,C100,26/05/2023,112.6835212850831,usd,refunded,desktop,usa
2567,,18/07/2022,-28.306163508233844,USD,completed,mobile,usa
2568,C_100,2022-09-02,-331.9285779296519,usd,refunded,mobile,usa
2569,C_100,2023-02-11,355.8808005770735,USD,completed,desktop,US
2570,C100,06/10/2023,-73.15611589694527,usd,completed,mobile,US
2571,C100,30/11/2023,-351.5755075378495,usd,refunded,mobile,UK
2572,C100,2022/01/09,-348.9759053867313,USD,completed,mobile,UK
2573,,21/06/2022,-104.02917974088841,usd,refunded,mobile,US
2574,,2023/01/28,-43.52649680172077,USD,Completed,desktop,UK
2575,C_100,2022-09-28,-11.735791351130159,USD,Completed,mobile,UK
2576,C_100,2023/06/21,-78.68796828062871,usd,completed,mobile,usa
2577,C100,2023-07-12,473.8857581868029,USD,completed,mobile,usa
2578,,2023/08/09,-301.1059104601969,usd,Completed,desktop,UK
2579,C100,22/07/2022,-83.64078460300271,USD,Completed,desktop,US
2580,C100,22/10/2023,104.69416423779711,USD,refunded,desktop,usa
2581,,2022-03-18,4.158938247473788,usd,completed,mobile,UK
2582,C_100,2022/02/14,158.82335788282506,usd,Completed,mobile,US
2583,C_100,28/04/2022,-0.9486470579192762,USD,refunded,desktop,usa
2584,C100,2022-08-11,90.04299137667421,usd,completed,mobile,US
2585,C_100,2023/01/16,183.56237149949817,USD,completed,desktop,usa
2586,,2023/11/22,-87.56018678441907,usd,completed,desktop,usa
2587,C100,27/05/2023,-218.8615745246102,USD,refunded,mobile,US
2588,,2022-05-27,-72.42893032909046,usd,refunded,mobile,usa
2589,C100,2023-04-02,103.50929618857343,usd,Completed,desktop,UK
2590,C100,2023-09-06,-213.5030202326184,usd,Completed,desktop,UK
2591,,2023-02-20,-45.08391380693289,USD,completed,mobile,US
2592,C100,2023/08/21,-204.9416193963865,USD,refunded,mobile,usa
2593,C_100,01/11/2022,166.8959811324135,usd,refunded,desktop,US
2594,C_100,2022/09/20,48.19104684022288,usd,completed,mobile,usa
2595,,2023-06-10,173.38070330570682,USD,refunded,mobile,usa
2596,C_100,2022-05-20,-47.795080126645075,USD,refunded,mobile,US
2597,C_100,27/03/2023,-290.47012713251513,usd,Completed,desktop,UK
2598,C_100,28/01/2023,94.50123699615874,usd,completed,desktop,US
2599,C_100,01/11/2022,-458.3694780142464,usd,Completed,mobile,US
2600,C_100,10/04/2023,120.44116437916132,usd,refunded,desktop,usa
2601,C_100,2023/05/13,-31.577938949911772,usd,completed,desktop,usa
2602,C100,2022-06-07,40.10661985458611,USD,Completed,desktop,US
2603,C100,2023-12-02,-171.5738654397304,USD,completed,desktop,usa
2604,,13/09/2023,59.40876112198665,usd,Completed,desktop,UK
2605,C100,2022-08-02,355.2038454254215,usd,Completed,desktop,UK
2606,C_100,2022-10-14,-79.64239894759932,usd,completed,desktop,UK
2607,C100,19/03/2022,47.266636309853524,USD,completed,desktop,UK
2608,C100,2023/11/04,-57.4106892535322,usd,Completed,mobile,usa
2609,C_100,2023/07/28,132.06917600532992,USD,completed,mobile,US
2610,,2022/02/13,-98.61430883115572,usd,completed,mobile,US
2611,C_100,06/09/2023,146.77231879563354,USD,Completed,desktop,US
2612,,19/07/2023,-436.35706484413544,usd,Completed,desktop,usa
2613,C_100,2023-04-22,-198.2911384598127,usd,Completed,mobile,US
2614,C_100,2023/08/09,250.93025740966252,usd,Completed,mobile,UK
2615,,18/04/2023,26.188331557212628,USD,Completed,desktop,UK
2616,,2022/02/27,59.907853685297475,usd,completed,desktop,UK
2617,,05/08/2023,166.0825692981329,USD,Completed,mobile,usa
2618,C100,2023-04-09,250.83175394681075,USD,refunded,desktop,UK
2619,,2023/09/06,-110.56835138972194,USD,completed,desktop,UK
2620,C_100,17/05/2023,-317.0564366807046,usd,refunded,desktop,US
2621,,2023-07-02,-67.50436693133672,usd,completed,mobile,UK
2622,C100,2022/10/23,-377.90445274027485,usd,Completed,mobile,usa
2623,C100,28/10/2023,141.88002641631095,USD,completed,desktop,US
2624,C_100,2023-04-06,-54.550664929442014,USD,refunded,mobile,usa
2625,C_100,2022-02-23,140.4204482956904,USD,refunded,mobile,US
2626,C_100,2022-02-21,-182.83773827820124,usd,refunded,desktop,US
2627,,2023-11-20,192.08135361983048,USD,Completed,desktop,UK
2628,C_100,2023-03-23,-139.384408353908,usd,completed,mobile,US
2629,,06/07/2023,223.75131080036698,USD,refunded,desktop,US
2630,C100,2023-11-12,-37.568343140199836,USD,refunded,mobile,UK
2631,C100,29/07/2022,66.2377726429145,usd,completed,mobile,usa
2632,C100,11/08/2022,-149.17920969865315,usd,Completed,mobile,US
2633,C100,2023-04-17,-87.62829932204393,USD,Completed,desktop,US
2634,C_100,22/08/2023,32.946558749535285,usd,Completed,desktop,UK
2635,C_100,15/10/2023,-98.80852162219315,USD,completed,desktop,US
2636,C100,2023/09/29,-15.851595214047908,USD,Completed,mobile,US
2637,C_100,2022/10/04,160.51686695564675,USD,Completed,mobile,usa
2638,C_100,22/09/2022,49.898050853025666,usd,Completed,mobile,usa
2639,C100,2022-10-19,16.712138786365777,usd,Completed,desktop,UK
2640,C_100,22/01/2023,-44.82410485925355,usd,Completed,mobile,US
2641,C100,2022/10/16,273.71486454404106,USD,Completed,desktop,usa
2642,C_100,2022/07/31,-25.757303218680583,usd,Completed,mobile,usa
2643,C_100,2022/05/12,100.44834826072453,usd,Completed,mobile,usa
2644,C_100,03/06/2023,-163.4546986390118,USD,Completed,mobile,usa
2645,C_100,2022/12/10,-311.6915080319698,usd,Completed,mobile,US
2646,C100,2023-04-17,-135.32965262863962,usd,completed,mobile,usa
2647,,2022-10-01,-10.001585450106088,USD,completed,desktop,US
2648,C100,2023-09-15,81.5227598571497,usd,completed,desktop,US
2649,C100,02/06/2023,204.29881443393145,usd,refunded,desktop,usa
2650,C100,2023/04/01,-89.08528199574859,usd,completed,desktop,US
2651,,2023-09-04,28.18539977708891,USD,completed,desktop,usa
2652,,23/08/2023,7.63846465686248,usd,Completed,mobile,US
2653,,2022-02-11,37.382935815111,usd,refunded,desktop,UK
2654,C100,24/02/2023,65.53198486066267,USD,completed,desktop,UK
2655,C100,21/11/2022,178.64983299506721,USD,Completed,mobile,UK
2656,C_100,2023/04/02,509.31679789939005,usd,refunded,desktop,US
2657,,2022/06/27,495.58124819094945,usd,Completed,mobile,US
2658,C100,12/10/2023,108.64391154649707,usd,refunded,mobile,UK
2659,,2022-04-15,-247.98474753183947,USD,completed,mobile,usa
2660,C_100,2022-03-04,-22.590761597388777,usd,completed,mobile,US
2661,C100,2022-04-13,145.5935401344578,USD,Completed,desktop,usa
2662,,08/06/2022,-15.80720619210281,usd,Completed,mobile,UK
2663,C100,2023-12-01,85.44235548663664,usd,completed,desktop,UK
2664,C_100,08/05/2022,42.917469624573286,usd,Completed,mobile,UK
2665,C_100,2023-10-03,206.2544104378336,usd,Completed,desktop,usa
2666,C_100,2022/11/11,-151.98566794164307,usd,Completed,desktop,usa
2667,C_100,25/08/2023,-136.7270039390975,usd,Completed,mobile,usa
2668,C_100,22/05/2023,-112.22711825322955,USD,Completed,desktop,usa
2669,,2022/05/10,-52.68395996991031,usd,refunded,mobile,usa
2670,C_100,2023-05-19,-10.952170932693333,USD,refunded,mobile,UK
2671,,13/05/2022,-11.140881292104142,USD,refunded,desktop,usa
2672,C100,2023/04/04,54.863980501691586,USD,refunded,mobile,US
2673,C100,2022/01/31,170.0543160915535,usd,Completed,mobile,UK
2674,C100,26/02/2023,332.89189329755027,USD,refunded,mobile,usa
2675,C100,2022-09-17,398.0320521798046,USD,refunded,mobile,US
2676,C100,2022/02/17,-50.172495523975854,usd,Completed,mobile,usa
2677,,2022-08-28,143.77305744819472,usd,Completed,mobile,UK
2678,,2022-06-02,-339.6051080992921,USD,completed,desktop,US
2679,C_100,2022-09-18,-284.23011766428544,usd,Completed,desktop,UK
2680,C_100,25/02/2023,-56.514235939066026,USD,completed,desktop,US
2681,C_100,2023/11/16,-240.17766630242656,USD,refunded,mobile,UK
2682,,2022-06-15,-256.3025283060621,USD,completed,desktop,usa
2683,C_100,2022/05/31,-30.979789710314897,USD,refunded,desktop,US
2684,,2023-04-22,-271.9952221341025,USD,Completed,desktop,UK
2685,C100,09/06/2022,-23.40773733526619,USD,completed,mobile,UK
2686,,2023-01-05,36.458900925042535,USD,refunded,desktop,UK
2687,C100,2022/08/13,80.34855834071752,usd,Completed,desktop,usa
2688,C_100,02/08/2022,-23.8473994247006,usd,refunded,mobile,US
2689,C_100,2023-04-13,12.300351330900543,usd,Completed,desktop,UK
2690,C100,2022-06-08,127.47746032625054,USD,refunded,desktop,UK
2691,C100,2022/02/20,171.26154118139135,USD,refunded,desktop,UK
2692,C100,2023-11-23,255.3496203225371,usd,Completed,desktop,US
2693,C_100,2022/05/11,-0.2737353070550224,usd,completed,mobile,usa
2694,C_100,2022-06-22,-129.94625363082096,usd,Completed,mobile,US
2695,,2022/03/27,-207.0187700287171,usd,Completed,mobile,usa
2696,C100,2022-08-16,-351.91407767290565,usd,Completed,desktop,UK
2697,,2022-07-18,46.34432299322431,usd,Completed,desktop,usa
2698,,2022/01/09,-207.414000766786,usd,refunded,mobile,usa
2699,,2022/08/18,-74.09385146858526,USD,refunded,desktop,usa
2700,C_100,06/09/2022,-180.16422654101717,USD,completed,mobile,US
2701,,2022/11/14,101.54041283988752,usd,Completed,mobile,US
2702,C100,2022/07/10,-493.39770562254205,usd,refunded,desktop,US
2703,C_100,17/03/2022,109.12120548318813,usd,completed,desktop,usa
2704,,2023-05-03,165.26536307969096,USD,completed,desktop,usa
2705,,2022/04/02,-16.25904310362934,usd,Completed,desktop,US
2706,C100,2022-10-15,78.42438060382696,usd,completed,desktop,UK
2707,C100,22/02/2022,-17.11553900714161,USD,refunded,mobile,US
2708,C100,2022/03/13,-24.913043497054893,usd,Completed,mobile,US
2709,C100,2022-07-13,313.44841585531566,USD,completed,mobile,US
2710,,2022/02/01,-310.2355904920521,usd,completed,desktop,UK
2711,,2022/05/02,205.29028387549477,USD,refunded,mobile,US
2712,C100,2023-09-20,86.49656165682698,USD,Completed,desktop,US
2713,,07/10/2022,-39.678886602560496,USD,refunded,desktop,US
2714,,2023/01/17,167.06198149842118,USD,completed,mobile,usa
2715,C100,09/02/2023,77.17807395065205,USD,refunded,mobile,US
2716,C100,15/04/2022,-108.6295880812427,usd,refunded,mobile,UK
2717,C100,2023-04-15,-200.24820729764684,USD,refunded,desktop,usa
2718,,06/10/2023,266.9643141756004,USD,completed,mobile,usa
2719,,2023/01/27,-195.02409480048527,USD,refunded,mobile,US
2720,C100,24/09/2023,314.88939224387155,USD,refunded,mobile,UK
2721,C_100,2023-10-28,-120.82651316317698,usd,refunded,mobile,usa
2722,,2022-12-01,-202.3575616434853,USD,completed,mobile,usa
2723,C100,28/02/2022,-134.89737402421,usd,refunded,desktop,UK
2724,C100,2022-07-12,136.60137616896284,usd,refunded,mobile,usa
2725,,2022/04/30,40.72319338069711,usd,refunded,desktop,US
2726,C100,2022-12-21,110.63179137583565,USD,Completed,mobile,usa
2727,C_100,2022/02/05,324.85231420944353,usd,Completed,mobile,UK
2728,C100,2022-10-11,-21.62518982131579,usd,completed,desktop,US
2729,C100,2023-06-23,-127.52723876077401,usd,completed,mobile,usa
2730,,24/05/2023,-44.08108446667249,USD,completed,mobile,usa
2731,,2022/09/14,63.119057230617294,usd,Completed,mobile,UK
2732,,25/03/2022,86.7633621227433,usd,completed,desktop,UK
2733,C_100,13/07/2022,16.96131769326243,USD,completed,desktop,US
2734,,14/04/2022,-496.21297481451984,usd,completed,desktop,usa
2735,C_100,2022-03-31,-239.18317265931282,usd,Completed,mobile,UK
2736,C100,2022-03-26,52.10641033757808,USD,completed,desktop,UK
2737,,19/07/2023,136.41278218468187,usd,Completed,mobile,US
2738,,2022-06-13,47.88088517373889,usd,Completed,desktop,US
2739,,2023-09-22,-175.95345884211886,usd,Completed,desktop,usa
2740,,05/06/2022,185.19022300390336,USD,refunded,mobile,US
2741,C100,2023/06/25,3.9876270243005427,USD,completed,desktop,US
2742,,2022-09-06,-245.81421749589208,USD,refunded,mobile,US
2743,,19/06/2022,-163.65439289504715,USD,refunded,desktop,usa
2744,,2022/11/10,125.87693791311028,USD,completed,mobile,usa
