session_id,customer_id,event,timestamp
2213,,purchase,2023-02-13 17:03:23
2214,C100,click,2022-02-26 18:12:55
2215,,click,2022-11-05 19:11:47
2216,,click,2022-10-07 09:42:26
2217,,click,2023-03-20 09:55:27
2218,C100,click,2022-10-03 12:43:04
2219,C100,view,2022-03-02 15:21:26
2220,,purchase,2023-03-25 23:04:59
2221,,purchase,2022-11-15 22:43:20
2222,,click,2022-07-08 11:11:26
2223,,purchase,2023-03-31 01:03:20
2224,C100,click,2022-12-30 03:46:44
2225,C100,purchase,2023-07-06 21:26:30
2226,C100,purchase,2022-05-27 21:32:12
2227,C100,click,2023-07-02 17:23:15
2228,C100,view,2022-12-12 10:28:15
2229,,view,2023-05-28 01:10:46
2230,,view,2023-11-01 08:41:54
2231,C100,view,2022-12-13 22:18:09
2232,,purchase,2022-08-26 04:22:20
2233,,click,2023-07-15 03:39:43
2234,,click,2022-04-03 00:19:09
2235,,click,2022-05-25 20:05:03
2236,C100,view,2022-12-21 14:25:50
2237,,purchase,2023-02-11 05:39:32
2238,C100,purchase,2022-09-17 21:38:11
2239,,click,2022-03-12 10:21:01
2240,,purchase,2022-10-17 20:49:31
2241,C100,purchase,2023-06-10 04:22:05
2242,C100,purchase,2022-09-09 15:44:46
2243,,purchase,2023-02-26 18:19:01
2244,,view,2022-02-16 20:33:49
2245,,click,2023-02-22 16:40:39
2246,,purchase,2022-03-04 22:54:05
2247,C100,view,2022-01-09 09:06:22
2248,C100,purchase,2022-08-08 11:23:57
2249,C100,click,2022-06-06 23:08:55
2250,C100,purchase,2023-09-21 03:45:21
2251,,view,2023-01-04 13:03:56
2252,,purchase,2023-02-16 21:11:07
2253,,view,2023-05-19 07:49:12
2254,,purchase,2022-06-17 17:33:45
2255,C100,purchase,2023-09-07 21:15:25
2256,,purchase,2022-06-24 13:26:01
2257,C100,click,2022-01-18 19:08:47
2258,C100,click,2022-04-09 23:14:41
2259,C100,view,2023-02-08 04:16:30
2260,,view,2023-10-11 16:47:20
2261,C100,purchase,2023-09-13 03:11:24
2262,,click,2022-04-15 04:19:29
2263,,purchase,2022-12-11 10:52:51
2264,,view,2022-10-27 08:19:37
2265,,view,2022-03-05 02:48:46
2266,,view,2023-06-24 12:47:00
2267,C100,click,2023-08-10 08:52:27
2268,C100,purchase,2023-08-17 16:11:55
2269,C100,view,2022-01-20 11:38:55
2270,,click,2022-01-25 03:47:50
2271,,purchase,2023-06-21 04:35:09
2272,,purchase,2023-02-26 11:30:24
2273,,view,2023-07-08 15:13:20
2274,C100,click,2023-11-17 20:52:48
2275,,purchase,2022-12-18 07:10:46
2276,C100,click,2023-10-21 19:50:23
2277,C100,view,2023-09-23 05:39:16
2278,C100,purchase,2022-07-17 14:23:33
2279,,purchase,2022-11-21 21:01:05
2280,,click,2022-08-06 15:16:01
2281,,purchase,2022-01-04 16:44:28
2282,C100,view,2023-03-27 10:56:53
2283,,click,2022-12-02 11:02:35
2284,C100,purchase,2023-08-13 17:24:43
2285,,purchase,2023-01-12 05:36:10
2286,C100,purchase,2023-04-17 14:01:47
2287,C100,purchase,2023-05-18 12:58:50
2288,C100,click,2022-03-01 16:48:00
2289,C100,view,2023-11-11 10:05:11
2290,C100,view,2022-02-02 07:54:30
2291,C100,view,2022-02-08 06:45:16
2292,C100,view,2023-06-28 03:15:01
2293,,click,2022-08-22 03:15:25
2294,,click,2022-10-06 03:55:41
2295,C100,click,2023-11-11 07:06:30
2296,C100,purchase,2023-01-20 18:26:57
2297,,view,2023-10-01 19:33:53
2298,C100,purchase,2023-08-07 20:39:56
2299,C100,view,2023-08-01 11:11:01
2300,,view,2023-10-25 13:47:50
2301,C100,purchase,2022-01-06 05:24:57
2302,C100,purchase,2023-06-06 09:56:26
2303,,click,2022-01-19 19:45:08
2304,,purchase,2022-06-21 18:39:47
2305,,purchase,2022-11-11 01:05:17
2306,,view,2022-11-26 02:01:02
2307,C100,view,2022-12-02 12:37:08
2308,,click,2023-03-04 01:31:48
2309,,purchase,2022-03-28 10:48:24
2310,C100,purchase,2022-07-07 22:58:09
2311,C100,purchase,2023-08-24 22:02:10
2312,,view,2022-08-28 14:02:58
2313,C100,purchase,2022-08-02 18:01:47
2314,,click,2022-08-13 22:33:21
2315,C100,view,2022-12-24 17:23:56
2316,,view,2023-03-29 18:50:20
2317,C100,purchase,2023-11-24 05:27:31
2318,,view,2023-05-10 23:39:47
2319,,view,2023-08-19 14:40:11
2320,C100,view,2022-07-04 06:52:51
2321,C100,view,2022-12-03 10:26:45
2322,C100,purchase,2023-07-06 10:52:56
2323,C100,purchase,2022-04-07 04:43:52
2324,,click,2023-02-03 18:16:20
2325,,click,2022-12-10 16:37:27
2326,C100,view,2023-02-09 06:10:32
2327,C100,click,2022-04-02 23:04:52
2328,,purchase,2022-08-31 16:30:51
2329,C100,click,2023-05-09 22:06:31
2330,C100,view,2023-08-09 01:03:04
2331,C100,view,2022-11-07 15:23:14
2332,,click,2022-06-25 21:09:46
2333,C100,view,2023-10-30 14:52:10
2334,C100,click,2023-12-01 07:18:32
2335,,purchase,2022-01-22 16:30:51
2336,,click,2022-11-30 02:42:10
2337,,purchase,2023-09-30 20:41:39
2338,C100,view,2022-01-29 10:53:01
2339,C100,purchase,2022-06-09 23:11:02
2340,,view,2023-10-01 07:54:41
2341,,click,2022-10-06 22:40:19
2342,,purchase,2022-01-20 20:03:41
2343,,view,2023-01-21 09:27:00
2344,C100,purchase,2023-06-13 08:17:22
2345,C100,click,2022-03-17 23:02:15
2346,C100,view,2022-11-30 07:23:28
2347,C100,view,2022-07-14 19:28:44
2348,C100,purchase,2022-11-29 03:17:52
2349,,view,2022-10-28 18:00:31
2350,,click,2023-12-02 01:57:26
2351,,view,2022-06-15 20:51:35
2352,,purchase,2022-04-17 19:11:36
2353,,purchase,2023-05-28 23:20:51
2354,C100,click,2023-04-22 15:45:21
2355,C100,click,2022-04-17 10:21:51
2356,,click,2022-11-05 21:35:55
2357,C100,click,2022-02-22 12:37:13
2358,C100,purchase,2023-05-21 09:43:48
2359,,view,2022-10-07 14:14:05
2360,C100,click,2023-01-04 02:48:00
2361,C100,purchase,2022-04-21 14:22:19
2362,C100,click,2022-08-23 10:32:23
2363,C100,click,2022-03-15 21:59:38
2364,,purchase,2022-11-10 08:04:25
2365,,click,2023-11-09 22:04:48
2366,,view,2023-09-05 12:57:50
2367,C100,view,2022-04-03 16:35:43
2368,,view,2022-09-07 21:57:41
2369,,purchase,2022-09-10 10:35:16
2370,C100,purchase,2023-08-27 08:43:12
2371,C100,view,2022-06-25 06:06:03
2372,C100,purchase,2022-01-27 18:20:53
2373,,purchase,2022-06-12 13:30:59
2374,C100,click,2022-03-23 08:02:01
2375,,purchase,2022-12-24 16:09:56
2376,,click,2022-09-30 18:12:50
2377,C100,view,2022-08-20 05:39:18
2378,,purchase,2022-06-15 19:44:48
2379,C100,purchase,2022-09-05 11:46:13
2380,,view,2022-10-06 03:55:41
2381,C100,purchase,2022-08-04 20:15:52
2382,,click,2023-10-14 19:32:33
2383,,purchase,2022-07-18 21:07:22
2384,,click,2022-12-03 10:26:45
2385,,click,2022-04-05 12:28:47
2386,,view,2022-08-10 01:51:56
2387,C100,purchase,2023-05-24 07:55:16
2388,C100,purchase,2023-11-01 08:41:54
2389,C100,view,2022-06-22 17:47:59
2390,C100,click,2022-11-23 22:07:38
2391,,view,2023-08-11 06:04:41
2392,C100,purchase,2023-10-16 21:56:46
2393,C100,view,2022-09-04 13:48:48
2394,,view,2022-06-17 17:20:00
2395,C100,view,2023-05-15 14:33:33
2396,,purchase,2022-02-07 18:59:11
2397,C100,purchase,2023-11-27 21:25:43
2398,,purchase,2023-09-23 08:13:30
2399,,click,2022-03-18 04:43:26
2400,,purchase,2022-10-15 09:20:10
2401,,click,2022-08-19 05:02:20
2402,,purchase,2023-09-14 19:23:27
2403,C100,click,2022-01-14 06:18:33
2404,,click,2023-02-18 11:11:29
2405,,click,2022-12-29 18:47:19
2406,C100,purchase,2023-01-06 07:20:44
2407,,view,2023-08-01 19:14:01
2408,,view,2023-08-31 15:51:02
2409,C100,purchase,2022-03-01 19:50:59
2410,,click,2022-09-04 22:39:12
2411,C100,click,2023-11-02 03:55:45
2412,C100,view,2022-05-09 03:59:08
2413,C100,purchase,2022-06-25 06:06:03
2414,,view,2023-12-02 22:24:15
2415,C100,click,2023-06-01 09:53:41
2416,,purchase,2023-08-01 20:04:01
2417,C100,click,2022-11-01 15:22:11
2418,C100,click,2023-05-01 10:15:27
2419,C100,click,2023-08-22 10:32:26
2420,,purchase,2022-12-20 09:47:07
2421,,view,2023-07-14 13:26:59
2422,,click,2022-12-17 06:10:15
2423,,click,2022-05-10 22:18:49
2424,C100,click,2023-05-04 19:45:43
2425,,click,2023-05-17 12:57:53
2426,C100,click,2023-07-26 13:40:53
2427,C100,view,2022-07-09 23:15:53
2428,,purchase,2022-02-20 15:10:31
2429,C100,click,2022-06-09 08:20:27
2430,C100,purchase,2022-07-11 05:39:11
2431,,purchase,2022-11-20 08:49:52
2432,C100,click,2022-10-31 09:16:11
2433,C100,purchase,2023-08-09 17:46:58
2434,C100,purchase,2023-01-05 18:51:59
2435,,view,2022-01-06 13:48:24
2436,C100,view,2023-09-27 07:55:08
2437,C100,view,2022-12-16 11:57:11
2438,C100,purchase,2022-02-11 21:54:21
2439,,click,2023-04-21 11:31:20
2440,,click,2022-11-01 14:28:59
2441,C100,view,2022-11-17 02:37:29
2442,,purchase,2022-08-30 05:31:49
2443,C100,click,2022-09-22 20:59:36
2444,,purchase,2022-12-27 17:05:04
2445,C100,view,2022-03-11 10:57:52
2446,,click,2022-03-20 04:06:04
2447,,view,2022-10-16 13:44:53
2448,C100,click,2022-08-11 13:31:59
2449,,purchase,2023-06-14 22:35:27
2450,C100,click,2023-08-09 17:46:58
2451,C100,click,2022-04-13 15:58:52
2452,C100,purchase,2023-01-20 11:28:03
2453,C100,purchase,2022-04-21 11:48:02
2454,C100,view,2022-02-01 15:27:07
2455,C100,purchase,2022-10-26 04:49:54
2456,,view,2023-06-21 03:20:05
2457,C100,click,2022-02-12 20:20:39
2458,C100,view,2022-03-25 14:22:58
2459,C100,purchase,2022-06-09 05:02:44
2460,C100,click,2023-02-07 03:01:54
2461,C100,click,2022-06-12 07:35:18
2462,,purchase,2022-06-09 08:25:21
2463,C100,click,2023-07-16 23:35:20
2464,C100,purchase,2023-07-06 23:51:26
2465,C100,click,2022-01-18 19:08:47
2466,C100,click,2023-07-31 03:25:20
2467,,view,2022-01-06 11:05:30
2468,,purchase,2022-08-30 05:31:49
2469,,click,2023-06-25 12:00:46
2470,,purchase,2022-04-18 17:16:11
2471,,purchase,2022-01-31 11:19:50
2472,C100,purchase,2022-03-21 03:29:53
2473,C100,click,2022-12-19 22:09:26
2474,,click,2022-12-01 07:55:20
2475,,view,2023-09-01 21:51:38
2476,,purchase,2023-11-19 04:00:45
2477,,click,2023-03-31 01:08:00
2478,,purchase,2023-02-01 23:22:52
2479,C100,click,2022-02-18 22:49:44
2480,C100,view,2022-11-30 06:13:32
2481,,view,2023-10-12 14:44:10
2482,,click,2022-04-07 07:41:07
2483,,purchase,2022-12-20 06:01:14
2484,,click,2023-10-08 00:26:17
2485,C100,purchase,2022-12-29 23:04:29
2486,,view,2023-11-25 02:45:58
2487,C100,purchase,2022-02-21 03:33:40
2488,C100,view,2022-07-26 14:30:13
2489,C100,view,2022-05-22 00:14:05
2490,,purchase,2023-04-17 02:38:13
2491,C100,purchase,2022-03-13 15:26:57
2492,C100,purchase,2022-11-28 08:43:55
2493,C100,view,2023-07-12 19:34:55
2494,C100,click,2023-10-12 04:34:25
2495,C100,click,2022-02-21 04:57:06
2496,C100,purchase,2022-03-09 01:22:34
2497,,view,2022-12-09 10:09:52
2498,C100,click,2023-11-15 13:38:54
2499,,click,2022-03-11 11:13:39
2500,,click,2022-03-18 06:16:37
2501,C100,click,2022-07-29 16:50:29
2502,C100,view,2023-05-27 17:40:51
2503,C100,purchase,2022-03-02 23:22:38
2504,C100,click,2023-03-19 04:25:45
2505,,click,2022-05-25 11:40:44
2506,C100,view,2023-04-15 01:44:45
2507,C100,click,2023-09-28 20:14:20
2508,C100,purchase,2023-09-18 15:02:23
2509,C100,purchase,2022-05-27 07:30:52
2510,,click,2023-07-18 05:27:17
2511,C100,purchase,2023-08-13 09:05:55
2512,,purchase,2022-08-15 10:59:29
2513,,purchase,2022-10-05 03:06:05
2514,,click,2023-04-20 01:47:13
2515,,view,2022-08-09 01:53:06
2516,,click,2023-08-31 21:29:22
2517,,purchase,2023-05-13 10:39:02
2518,C100,view,2023-11-30 00:29:34
2519,C100,purchase,2023-07-09 11:55:32
2520,,purchase,2023-09-13 22:29:05
2521,,view,2022-11-22 06:32:57
2522,C100,view,2023-10-10 15:35:55
2523,C100,view,2022-05-28 14:57:22
2524,,purchase,2022-01-22 04:32:47
2525,C100,view,2023-07-02 17:23:15
2526,C100,view,2023-08-20 08:26:22
2527,,view,2023-01-15 11:17:25
2528,,click,2022-07-25 03:00:08
2529,,purchase,2022-04-28 08:44:58
2530,,view,2022-10-27 08:19:37
2531,C100,view,2022-09-23 10:25:01
2532,C100,view,2023-10-06 02:44:52
2533,C100,click,2022-12-02 10:52:37
2534,,click,2022-10-29 02:01:28
2535,,view,2022-06-20 05:41:01
2536,,purchase,2022-06-09 08:59:25
2537,C100,view,2022-10-14 22:18:47
2538,C100,view,2022-07-12 21:40:57
2539,,click,2022-02-08 23:37:22
2540,C100,click,2022-09-26 05:04:46
2541,,view,2022-02-16 11:29:28
2542,,click,2022-07-05 17:35:19
2543,C100,view,2022-02-21 00:35:44
2544,C100,click,2023-11-28 20:01:14
2545,,click,2023-03-13 15:07:36
2546,,view,2023-05-25 18:19:43
2547,,view,2023-02-21 23:19:02
2548,C100,purchase,2023-05-09 04:24:00
2549,C100,purchase,2022-10-18 03:57:24
2550,C100,purchase,2023-01-12 22:11:06
2551,C100,purchase,2023-11-29 09:42:10
2552,,view,2022-10-23 15:36:28
2553,C100,click,2022-07-03 08:49:39
2554,,view,2022-07-20 00:44:30
2555,,click,2023-02-05 01:04:17
2556,C100,purchase,2023-10-19 20:10:22
2557,,view,2023-11-25 08:25:51
2558,,click,2022-02-02 08:50:41
2559,,view,2022-09-08 23:53:50
2560,C100,view,2022-10-24 22:57:18
2561,C100,click,2023-02-04 04:55:11
2562,C100,view,2022-06-09 15:58:58
2563,C100,view,2022-10-25 10:06:25
2564,C100,purchase,2022-11-08 23:37:28
2565,C100,click,2022-06-11 18:46:30
2566,,view,2022-07-16 01:05:05
2567,C100,purchase,2023-06-12 13:47:39
2568,C100,purchase,2022-05-07 21:04:03
2569,,click,2022-09-21 20:14:08
2570,C100,purchase,2023-08-29 03:29:39
2571,,click,2023-12-02 14:05:53
2572,,click,2023-04-02 16:13:19
2573,,click,2022-10-03 23:22:25
2574,,click,2023-01-09 21:45:57
2575,C100,purchase,2023-04-30 05:51:00
2576,,view,2022-09-13 09:29:48
2577,,view,2022-06-17 01:22:49
2578,C100,purchase,2022-01-26 20:53:52
2579,C100,click,2023-01-05 17:07:45
2580,C100,purchase,2023-03-11 12:55:37
2581,C100,view,2023-08-11 04:06:00
2582,C100,view,2022-10-01 18:56:42
2583,,view,2023-04-27 11:08:02
2584,,purchase,2023-08-30 12:46:21
2585,,click,2023-04-07 20:42:50
2586,,purchase,2022-10-15 08:32:44
2587,C100,view,2022-06-24 03:21:33
2588,C100,click,2022-03-16 15:19:40
2589,C100,purchase,2022-01-14 10:28:49
2590,C100,view,2023-02-12 22:02:09
2591,,click,2023-05-19 08:13:45
2592,,click,2023-02-24 16:29:52
2593,,purchase,2022-07-26 21:51:25
2594,,purchase,2022-10-20 12:48:16
2595,C100,click,2023-04-21 00:42:30
2596,,purchase,2022-10-26 10:08:37
2597,C100,click,2022-12-16 14:22:56
2598,,purchase,2022-02-17 05:22:51
2599,C100,click,2023-01-23 11:59:51
2600,C100,click,2023-05-04 19:45:43
2601,,view,2023-11-01 08:04:09
2602,C100,purchase,2023-11-24 22:00:45
2603,C100,purchase,2023-07-08 08:09:49
2604,C100,view,2022-02-14 23:57:43
2605,,click,2023-11-03 17:40:37
2606,,view,2022-02-26 20:44:59
2607,C100,click,2022-02-20 08:19:03
2608,C100,purchase,2023-05-02 21:52:39
2609,,purchase,2023-11-25 23:57:46
2610,,purchase,2023-06-03 22:44:00
2611,,view,2022-05-15 22:02:38
2612,,click,2023-01-26 13:32:03
2613,C100,click,2022-08-21 09:05:47
2614,C100,purchase,2022-04-26 02:38:40
2615,C100,purchase,2022-01-31 11:19:50
2616,C100,view,2022-01-01 22:54:27
2617,,purchase,2022-02-20 09:58:43
2618,C100,purchase,2023-05-28 13:07:21
2619,,view,2022-07-16 02:25:06
2620,,click,2023-02-27 21:02:16
2621,,purchase,2022-05-20 15:10:28
2622,,purchase,2022-08-29 06:01:07
2623,,purchase,2022-06-22 17:47:59
2624,,click,2023-05-10 05:26:54
2625,C100,purchase,2022-08-29 19:14:26
2626,,click,2022-06-09 11:36:32
2627,,view,2022-10-18 06:25:04
2628,,click,2022-08-26 07:39:23
2629,C100,purchase,2023-09-29 04:21:20
2630,C100,click,2022-08-30 00:18:14
2631,,view,2022-07-06 16:18:17
2632,,view,2023-07-18 06:29:32
2633,C100,click,2022-01-24 04:03:43
2634,C100,click,2023-09-03 14:10:53
2635,,purchase,2023-02-14 03:19:34
2636,C100,view,2023-08-26 15:01:11
2637,,purchase,2022-12-03 22:44:20
2638,C100,purchase,2022-08-13 03:41:39
2639,C100,click,2022-08-03 21:16:43
2640,,click,2023-10-31 10:01:09
2641,C100,purchase,2022-10-29 05:18:37
2642,,view,2023-10-19 12:57:15
2643,C100,view,2023-03-17 02:47:06
2644,,purchase,2022-02-20 21:08:30
2645,C100,view,2022-09-20 23:11:14
2646,C100,click,2023-02-01 17:33:09
2647,,click,2022-10-19 18:50:04
2648,,purchase,2023-06-24 15:04:51
2649,C100,view,2023-08-17 03:01:57
2650,,view,2022-05-17 13:57:46
2651,C100,click,2023-10-24 22:59:42
2652,,click,2022-11-17 17:33:44
2653,,view,2022-06-19 18:41:47
2654,C100,view,2022-12-08 08:46:00
2655,,click,2023-01-15 09:59:05
2656,,click,2022-01-21 03:05:27
2657,,click,2022-04-05 11:35:27
2658,C100,purchase,2022-12-04 03:13:47
2659,C100,click,2023-07-06 21:26:30
2660,C100,purchase,2022-07-01 06:26:27
2661,C100,view,2022-06-22 05:46:01
2662,,view,2022-09-01 01:55:07
2663,C100,purchase,2022-12-03 02:42:34
2664,,view,2022-04-05 12:28:47
2665,,view,2022-04-08 06:38:52
2666,C100,view,2023-10-05 13:05:37
2667,C100,click,2022-03-22 14:54:01
2668,,purchase,2022-10-30 21:14:15
2669,,click,2022-12-24 23:28:40
2670,C100,view,2023-09-26 00:20:24
2671,,view,2023-09-22 20:37:02
2672,C100,view,2023-04-18 22:13:27
2673,,purchase,2023-11-27 14:41:37
2674,C100,view,2023-01-16 06:26:48
2675,,purchase,2022-06-04 21:29:30
2676,,click,2023-11-05 17:31:44
2677,,click,2023-08-24 05:01:15
2678,C100,view,2022-06-10 01:53:38
2679,,purchase,2023-10-22 16:27:33
2680,,click,2023-06-13 12:37:45
2681,C100,view,2023-02-13 21:30:35
2682,,view,2022-10-30 12:36:04
2683,,view,2023-10-17 03:14:05
2684,,click,2022-05-11 14:09:23
2685,,view,2023-06-01 11:21:33
2686,C100,purchase,2022-05-05 08:09:04
2687,C100,view,2022-10-08 23:37:36
2688,,view,2023-09-04 11:25:14
2689,,purchase,2022-06-01 08:20:07
2690,C100,purchase,2023-05-19 19:47:53
2691,,view,2022-02-28 09:47:46
2692,C100,purchase,2022-12-18 06:16:22
2693,C100,click,2022-02-28 03:04:33
2694,C100,purchase,2023-06-22 13:58:21
2695,,view,2022-04-19 11:40:05
2696,C100,click,2023-09-29 12:52:31
2697,,view,2023-04-15 02:49:39
2698,,purchase,2022-05-12 12:40:53
2699,,click,2023-05-23 06:41:44
2700,C100,purchase,2022-07-08 04:47:43
2701,,view,2023-01-03 04:40:12
2702,,purchase,2023-06-14 01:34:49
2703,C100,view,2023-05-16 05:23:24
2704,C100,purchase,2022-09-27 12:10:12
2705,,view,2022-03-06 05:00:31
2706,C100,click,2022-02-12 04:24:52
2707,,view,2022-09-26 00:20:47
2708,,view,2022-03-22 10:46:57
2709,C100,purchase,2022-01-18 04:32:49
2710,C100,view,2022-09-22 17:49:42
2711,C100,view,2023-01-12 03:54:50
2712,C100,purchase,2022-03-05 12:34:30
2713,,view,2022-07-26 21:03:07
2714,,purchase,2023-08-09 14:16:57
2715,C100,view,2023-04-19 20:45:45
2716,C100,purchase,2023-05-23 01:12:03
2717,,view,2022-04-19 06:03:46
2718,,click,2023-02-06 03:50:08
2719,,click,2023-01-08 22:42:57
2720,C100,click,2023-09-17 19:45:58
2721,,click,2022-05-04 05:31:38
2722,,purchase,2023-05-09 05:16:26
2723,,view,2023-09-24 22:41:50
2724,,view,2022-10-31 09:16:11
2725,C100,click,2023-01-10 20:23:48
2726,C100,click,2022-10-23 15:36:28
2727,,click,2023-08-01 23:54:08
2728,C100,view,2023-11-14 01:59:52
2729,C100,click,2023-03-17 11:23:51
2730,,click,2022-01-21 08:33:31
2731,,click,2022-08-18 03:24:41
2732,C100,purchase,2023-09-05 10:33:47
2733,,view,2023-03-03 02:04:07
2734,,purchase,2023-02-04 12:08:31
2735,,click,2022-07-12 13:22:13
2736,,purchase,2023-07-11 13:56:23
2737,C100,view,2022-10-30 11:17:37
2738,,purchase,2023-06-25 17:52:35
2739,C100,click,2022-12-15 00:14:55
2740,,purchase,2023-03-24 17:47:41
2741,,click,2023-11-14 22:58:39
2742,,view,2022-09-20 08:38:00
2743,,view,2023-03-16 22:10:55
2744,C100,purchase,2022-11-18 07:03:49
2745,C100,click,2022-09-03 17:29:19
2746,C100,purchase,2023-05-26 14:14:45
2747,,click,2023-04-28 18:54:35
2748,C100,click,2022-03-01 09:24:11
2749,,click,2023-05-23 20:15:35
2750,,purchase,2022-10-03 08:15:28
2751,C100,view,2022-09-26 02:31:11
2752,C100,click,2023-09-06 20:50:05
2753,C100,view,2022-06-19 23:01:35
2754,,view,2022-06-14 20:46:47
2755,,click,2022-11-24 09:29:06
2756,C100,view,2023-01-07 06:34:50
2757,C100,purchase,2023-11-30 22:13:56
2758,,purchase,2023-06-15 02:38:51
2759,C100,view,2022-06-22 17:47:59
2760,C100,view,2023-09-01 14:49:56
2761,,click,2022-04-29 04:47:26
2762,,purchase,2022-10-14 20:10:55
2763,C100,purchase,2022-02-27 03:01:25
2764,,click,2022-08-14 20:35:23
2765,C100,click,2022-08-01 07:45:09
2766,,click,2022-11-22 12:50:53
2767,C100,purchase,2023-03-15 21:26:26
2768,,purchase,2023-09-09 05:22:05
2769,C100,purchase,2022-01-11 19:47:32
2770,C100,click,2022-11-12 22:06:10
2771,,view,2022-03-05 01:55:16
2772,C100,view,2022-02-07 23:30:29
2773,C100,purchase,2023-08-07 13:46:41
2774,,click,2023-05-13 22:09:30
2775,,purchase,2022-04-20 11:06:23
2776,,click,2023-10-28 05:10:38
2777,C100,click,2022-08-02 10:46:51
2778,,view,2023-02-09 08:31:33
2779,C100,purchase,2023-03-09 03:55:06
2780,C100,click,2022-04-07 22:22:20
2781,,purchase,2022-12-16 02:05:22
2782,C100,view,2023-06-18 00:40:21
2783,,view,2023-07-25 06:17:40
2784,C100,view,2022-05-04 21:44:49
2785,C100,view,2023-08-14 11:30:40
2786,C100,view,2022-07-14 14:24:41
2787,,view,2023-06-07 11:58:15
2788,,view,2023-04-08 06:27:42
2789,,purchase,2022-12-03 17:13:39
2790,,click,2022-03-20 12:59:09
2791,,click,2023-10-01 08:00:47
2792,,purchase,2022-07-12 07:46:03
2793,C100,view,2022-11-24 15:09:50
2794,,view,2023-04-28 13:41:18
2795,C100,view,2023-06-14 09:05:47
2796,C100,view,2022-12-19 01:09:53
2797,C100,purchase,2022-01-12 19:42:26
2798,,click,2022-02-07 23:30:29
2799,,purchase,2022-09-08 13:26:54
2800,,view,2023-09-19 06:47:41
2801,,purchase,2022-04-18 14:33:21
2802,,view,2023-10-16 19:44:09
2803,,view,2022-12-17 14:43:25
2804,C100,view,2022-12-22 16:03:11
2805,,purchase,2022-03-22 16:47:28
2806,,purchase,2022-11-13 11:12:25
2807,,view,2022-08-29 18:16:01
2808,,click,2023-11-01 06:24:43
2809,,click,2022-02-06 03:33:35
2810,C100,view,2022-02-11 02:26:50
2811,C100,click,2022-09-29 07:25:52
2812,C100,click,2022-12-22 10:25:30
2813,,click,2023-11-04 09:51:20
2814,,click,2022-03-23 11:28:44
2815,,purchase,2023-07-06 23:51:26
2816,,purchase,2023-03-11 18:57:33
2817,,click,2022-09-26 09:24:00
2818,,click,2023-03-14 10:21:04
2819,C100,view,2022-05-05 17:59:20
2820,C100,purchase,2023-11-30 19:48:57
2821,C100,click,2023-03-07 16:32:57
2822,,purchase,2023-03-23 04:53:07
2823,,click,2023-06-12 07:34:52
2824,C100,view,2022-12-09 05:44:58
2825,C100,purchase,2023-10-07 05:41:58
2826,C100,view,2023-09-02 03:05:37
2827,,purchase,2023-11-06 17:55:08
2828,,purchase,2022-07-04 14:11:15
2829,,click,2023-08-09 18:56:43
2830,C100,click,2022-07-01 06:26:27
2831,C100,view,2022-06-16 13:31:56
2832,,purchase,2023-05-21 16:51:35
2833,C100,click,2023-08-17 03:01:57
2834,,view,2022-02-24 16:05:27
2835,C100,view,2022-11-28 02:48:38
2836,,view,2023-02-19 07:59:06
2837,C100,purchase,2022-07-25 17:52:17
2838,,view,2023-03-26 12:11:16
2839,C100,click,2022-08-02 08:59:48
2840,,purchase,2023-08-21 02:11:00
2841,C100,view,2022-10-15 08:32:44
2842,C100,purchase,2022-11-03 15:37:06
2843,,click,2022-09-08 19:52:38
2844,,click,2022-02-14 13:55:35
2845,C100,click,2023-01-16 23:32:20
2846,,purchase,2022-03-05 14:48:38
2847,,click,2023-01-10 08:03:48
2848,C100,view,2022-05-31 09:15:35
2849,,view,2023-03-04 01:07:18
2850,C100,purchase,2023-07-25 06:34:58
2851,C100,view,2022-08-29 07:16:10
2852,C100,view,2022-11-08 03:43:44
2853,,view,2022-03-11 17:45:54
2854,C100,view,2022-10-15 22:11:36
2855,C100,purchase,2023-01-15 13:34:00
2856,C100,click,2022-09-21 08:24:43
2857,C100,click,2023-09-07 22:16:13
2858,,click,2022-12-15 07:53:37
2859,,purchase,2023-04-17 14:01:47
2860,,purchase,2022-04-21 13:41:46
2861,,purchase,2023-05-07 19:33:26
2862,C100,click,2023-07-06 18:47:37
2863,C100,view,2023-06-23 01:36:50
2864,C100,click,2022-05-02 12:24:35
2865,C100,view,2023-11-06 08:47:21
2866,C100,view,2023-05-29 11:13:22
2867,C100,click,2023-08-27 08:45:43
2868,,click,2023-11-19 18:33:28
2869,C100,click,2023-10-09 04:45:51
2870,C100,view,2022-12-13 13:32:38
2871,,purchase,2022-10-18 01:25:52
2872,C100,view,2023-11-30 20:57:13
2873,C100,view,2022-01-12 08:38:41
2874,C100,purchase,2023-07-10 14:42:59
2875,C100,view,2023-05-09 00:13:01
2876,,click,2022-01-12 20:32:11
2877,,view,2022-02-14 22:10:03
2878,C100,purchase,2022-12-07 18:30:20
2879,C100,view,2023-05-19 08:13:45
2880,,click,2023-05-12 07:26:26
2881,,purchase,2022-05-21 18:07:36
2882,,purchase,2023-05-05 00:55:30
2883,,view,2023-11-16 12:26:55
2884,,purchase,2022-02-22 11:58:20
2885,C100,click,2022-08-04 23:43:27
2886,,view,2023-08-30 18:34:20
2887,,click,2023-10-19 12:57:15
2888,,click,2023-06-27 15:00:06
