,customer_id,signup_date,age,gender,order_date,amount,status,device,country,event,currency
6690,C5303,2022-02-17,28.0,1.0,2024-01-18,-53.277013499255375,refunded,desktop,US,click,USD
6691,C5303,2022-02-17,28.0,1.0,2023-09-22,-53.277013499255375,refunded,desktop,US,purchase,USD
6692,C5303,2022-02-17,28.0,1.0,2023-01-01,-53.277013499255375,refunded,desktop,US,view,USD
6693,C3880,2022-06-14,25.0,1.0,2023-09-21,-187.4043620065238,refunded,mobile,UK,purchase,USD
6694,C3880,2022-06-14,25.0,1.0,2024-02-03,-187.4043620065238,refunded,mobile,UK,view,USD
6695,C3880,2022-06-14,25.0,1.0,2023-09-29,65.25990050576927,completed,mobile,UK,purchase,USD
6696,C3880,2022-06-14,25.0,1.0,2022-08-09,65.25990050576927,completed,mobile,UK,view,USD
6697,C3880,2022-06-14,25.0,1.0,2024-02-29,404.476917957992,completed,desktop,US,purchase,USD
6698,C3880,2022-06-14,25.0,1.0,2022-06-27,404.476917957992,completed,desktop,US,view,USD
6699,C3880,2022-06-14,25.0,1.0,2023-08-28,-164.87824515391415,refunded,mobile,UK,purchase,USD
6700,C3880,2022-06-14,25.0,1.0,2022-07-02,-164.87824515391415,refunded,mobile,UK,view,USD
6701,C1536,2022-11-26,28.0,1.0,2024-10-20,403.1689143968097,completed,desktop,UK,click,USD
6702,C1536,2022-11-26,28.0,1.0,2023-03-19,403.1689143968097,completed,desktop,UK,view,USD
6703,C1536,2022-11-26,28.0,1.0,2023-07-13,5.111081937861172,completed,mobile,US,click,USD
6704,C1536,2022-11-26,28.0,1.0,2023-05-16,5.111081937861172,completed,mobile,US,view,USD
6705,C78,2022-08-11,25.0,1.0,2023-06-02,-102.35972091412756,refunded,desktop,US,purchase,USD
6706,C78,2022-08-11,25.0,1.0,2023-02-16,615.3858183958629,completed,mobile,US,purchase,USD
6707,C2832,2023-04-15,30.0,1.0,2024-06-14,-84.33238723410341,refunded,mobile,UK,click,USD
6708,C3411,2023-07-26,28.0,1.0,2023-10-13,-223.33741303283983,refunded,mobile,UK,purchase,USD
6709,C2722,2022-08-02,25.0,0.0,2024-05-21,-52.61779858697801,refunded,desktop,US,click,USD
6710,C2722,2022-08-02,25.0,0.0,2023-01-31,-52.61779858697801,refunded,desktop,US,purchase,USD
6711,C2722,2022-08-02,25.0,0.0,2023-12-14,-32.04872410549473,refunded,mobile,US,click,USD
6712,C2722,2022-08-02,25.0,0.0,2024-07-10,-32.04872410549473,refunded,mobile,US,purchase,USD
6713,C3628,2022-07-19,28.0,0.0,2022-09-28,-163.34723633843566,refunded,desktop,US,click,USD
6714,C3628,2022-07-19,28.0,0.0,2023-03-24,-163.34723633843566,refunded,desktop,US,view,USD
6715,C3628,2022-07-19,28.0,0.0,2022-12-12,-113.12225281228083,refunded,mobile,US,click,USD
6716,C3628,2022-07-19,28.0,0.0,2024-03-28,-113.12225281228083,refunded,mobile,US,view,USD
6717,C1533,2022-04-29,25.0,0.0,2023-02-19,7.232372566888314,completed,mobile,UK,view,USD
6718,C1533,2022-04-29,25.0,0.0,2023-12-02,308.8405673372439,completed,mobile,US,view,USD
6719,C238,2023-02-05,28.0,0.0,2024-05-20,57.98431354050023,completed,mobile,US,click,USD
6720,C238,2023-02-05,28.0,0.0,2024-06-25,57.98431354050023,completed,mobile,US,view,USD
6721,C238,2023-02-05,28.0,0.0,2023-08-17,110.35274904584992,completed,desktop,UK,click,USD
6722,C238,2023-02-05,28.0,0.0,2023-04-14,110.35274904584992,completed,desktop,UK,view,USD
6723,C5254,2022-05-30,28.0,0.0,2023-10-06,-433.3450181112686,refunded,mobile,US,click,USD
6724,C5254,2022-05-30,28.0,0.0,2022-07-21,-433.3450181112686,refunded,mobile,US,purchase,USD
6725,C5254,2022-05-30,28.0,0.0,2023-05-28,307.69019844173346,completed,mobile,US,click,USD
6726,C5254,2022-05-30,28.0,0.0,2023-09-16,307.69019844173346,completed,mobile,US,purchase,USD
6727,C1997,2022-08-16,25.0,0.0,2024-01-19,51.19463835573062,completed,mobile,UK,click,USD
6728,C1997,2022-08-16,25.0,0.0,2023-10-21,51.19463835573062,completed,mobile,UK,purchase,USD
6729,C1997,2022-08-16,25.0,0.0,2023-06-10,51.19463835573062,completed,mobile,UK,view,USD
6730,C1997,2022-08-16,25.0,0.0,2023-10-25,88.1466261337407,completed,mobile,UK,click,USD
6731,C1997,2022-08-16,25.0,0.0,2024-07-12,88.1466261337407,completed,mobile,UK,purchase,USD
6732,C1997,2022-08-16,25.0,0.0,2024-07-07,88.1466261337407,completed,mobile,UK,view,USD
6733,C1997,2022-08-16,25.0,0.0,2023-03-02,216.9947097572705,completed,mobile,US,click,USD
6734,C1997,2022-08-16,25.0,0.0,2022-12-22,216.9947097572705,completed,mobile,US,purchase,USD
6735,C1997,2022-08-16,25.0,0.0,2024-01-30,216.9947097572705,completed,mobile,US,view,USD
6736,C5312,2023-09-29,30.0,0.0,2024-11-13,241.78881442197965,completed,desktop,UK,click,USD
6737,C5312,2023-09-29,30.0,0.0,2023-12-03,241.78881442197965,completed,desktop,UK,purchase,USD
6738,C5312,2023-09-29,30.0,0.0,2025-08-23,241.78881442197965,completed,desktop,UK,view,USD
6739,C5312,2023-09-29,30.0,0.0,2024-05-27,-10.952170932693331,refunded,mobile,UK,click,USD
6740,C5312,2023-09-29,30.0,0.0,2024-10-02,-10.952170932693331,refunded,mobile,UK,purchase,USD
6741,C5312,2023-09-29,30.0,0.0,2025-03-18,-10.952170932693331,refunded,mobile,UK,view,USD
6742,C5312,2023-09-29,30.0,0.0,2024-10-17,-426.1090217238319,refunded,desktop,US,click,USD
6743,C5312,2023-09-29,30.0,0.0,2024-12-03,-426.1090217238319,refunded,desktop,US,purchase,USD
6744,C5312,2023-09-29,30.0,0.0,2023-12-21,-426.1090217238319,refunded,desktop,US,view,USD
6745,C3428,2023-08-21,30.0,0.0,2025-07-18,459.84973051273215,completed,mobile,US,click,USD
6746,C3428,2023-08-21,30.0,0.0,2025-04-23,459.84973051273215,completed,mobile,US,purchase,USD
6747,C3428,2023-08-21,30.0,0.0,2025-03-17,-52.166618220087166,refunded,mobile,US,click,USD
6748,C3428,2023-08-21,30.0,0.0,2024-06-02,-52.166618220087166,refunded,mobile,US,purchase,USD
6749,C3428,2023-08-21,30.0,0.0,2025-02-05,-14.960590121133109,refunded,mobile,US,click,USD
6750,C3428,2023-08-21,30.0,0.0,2024-11-22,-14.960590121133109,refunded,mobile,US,purchase,USD
6751,C278,2023-08-13,25.0,1.0,2024-03-12,311.79936414800443,completed,desktop,US,click,USD
6752,C278,2023-08-13,25.0,1.0,2023-12-17,311.79936414800443,completed,desktop,US,purchase,USD
6753,C278,2023-08-13,25.0,1.0,2024-09-29,311.79936414800443,completed,desktop,US,view,USD
6754,C278,2023-08-13,25.0,1.0,2024-12-24,-25.12481934677615,refunded,desktop,US,click,USD
6755,C278,2023-08-13,25.0,1.0,2024-10-11,-25.12481934677615,refunded,desktop,US,purchase,USD
6756,C278,2023-08-13,25.0,1.0,2025-02-17,-25.12481934677615,refunded,desktop,US,view,USD
6757,C278,2023-08-13,25.0,1.0,2025-04-14,171.44353335265464,completed,mobile,US,click,USD
6758,C278,2023-08-13,25.0,1.0,2025-02-06,171.44353335265464,completed,mobile,US,purchase,USD
6759,C278,2023-08-13,25.0,1.0,2024-01-18,171.44353335265464,completed,mobile,US,view,USD
6760,C278,2023-08-13,25.0,1.0,2023-12-03,180.98653853772544,completed,mobile,US,click,USD
6761,C278,2023-08-13,25.0,1.0,2024-09-18,180.98653853772544,completed,mobile,US,purchase,USD
6762,C278,2023-08-13,25.0,1.0,2023-12-13,180.98653853772544,completed,mobile,US,view,USD
6763,C3090,2022-11-03,30.0,0.0,2023-08-03,-157.0094002463944,refunded,mobile,US,purchase,USD
6764,C524,2023-08-12,28.0,1.0,2024-06-01,-8.814329154872224,refunded,desktop,UK,click,USD
6765,C4276,2022-10-24,28.0,1.0,2023-11-26,-80.88914579764285,refunded,mobile,US,click,USD
6766,C4276,2022-10-24,28.0,1.0,2024-02-07,-80.88914579764285,refunded,mobile,US,view,USD
6767,C4276,2022-10-24,28.0,1.0,2023-05-19,-513.1605157349283,refunded,mobile,US,click,USD
6768,C4276,2022-10-24,28.0,1.0,2023-02-11,-513.1605157349283,refunded,mobile,US,view,USD
6769,C4276,2022-10-24,28.0,1.0,2024-01-07,-258.518915129942,refunded,mobile,UK,click,USD
6770,C4276,2022-10-24,28.0,1.0,2023-07-29,-258.518915129942,refunded,mobile,UK,view,USD
6771,C4219,2022-01-06,30.0,1.0,2023-07-28,-114.48395387821115,refunded,mobile,US,click,USD
6772,C4219,2022-01-06,30.0,1.0,2023-07-29,-114.48395387821115,refunded,mobile,US,purchase,USD
6773,C4219,2022-01-06,30.0,1.0,2023-05-03,-114.48395387821115,refunded,mobile,US,view,USD
6774,C4219,2022-01-06,30.0,1.0,2022-04-30,-72.29537422185977,refunded,mobile,UK,click,USD
6775,C4219,2022-01-06,30.0,1.0,2023-04-28,-72.29537422185977,refunded,mobile,UK,purchase,USD
6776,C4219,2022-01-06,30.0,1.0,2023-12-17,-72.29537422185977,refunded,mobile,UK,view,USD
6777,C4219,2022-01-06,30.0,1.0,2022-11-23,-133.25257932293007,refunded,desktop,UK,click,USD
6778,C4219,2022-01-06,30.0,1.0,2022-07-04,-133.25257932293007,refunded,desktop,UK,purchase,USD
6779,C4219,2022-01-06,30.0,1.0,2022-08-13,-133.25257932293007,refunded,desktop,UK,view,USD
6780,C4219,2022-01-06,30.0,1.0,2023-06-18,49.58231203115294,completed,desktop,US,click,USD
6781,C4219,2022-01-06,30.0,1.0,2023-05-13,49.58231203115294,completed,desktop,US,purchase,USD
6782,C4219,2022-01-06,30.0,1.0,2022-03-08,49.58231203115294,completed,desktop,US,view,USD
6783,C4219,2022-01-06,30.0,1.0,2022-03-01,-59.676571402935984,refunded,mobile,US,click,USD
6784,C4219,2022-01-06,30.0,1.0,2023-11-17,-59.676571402935984,refunded,mobile,US,purchase,USD
6785,C4219,2022-01-06,30.0,1.0,2023-06-28,-59.676571402935984,refunded,mobile,US,view,USD
6786,C5366,2023-07-26,28.0,1.0,2023-09-29,71.32353142038724,completed,mobile,UK,click,USD
6787,C5366,2023-07-26,28.0,1.0,2025-03-29,71.32353142038724,completed,mobile,UK,purchase,USD
6788,C5366,2023-07-26,28.0,1.0,2025-03-03,-123.7507918676309,refunded,desktop,UK,click,USD
6789,C5366,2023-07-26,28.0,1.0,2025-06-29,-123.7507918676309,refunded,desktop,UK,purchase,USD
6790,C3123,2022-01-24,28.0,1.0,2022-07-14,-277.63635854102404,refunded,mobile,US,purchase,USD
6791,C3123,2022-01-24,28.0,1.0,2022-10-24,-277.63635854102404,refunded,mobile,US,view,USD
6792,C3123,2022-01-24,28.0,1.0,2023-12-24,-33.190054354967366,refunded,mobile,UK,purchase,USD
6793,C3123,2022-01-24,28.0,1.0,2023-07-13,-33.190054354967366,refunded,mobile,UK,view,USD
6794,C5191,2022-08-24,30.0,0.0,2023-09-19,-54.587752156381455,refunded,desktop,UK,click,USD
6795,C5191,2022-08-24,30.0,0.0,2024-07-17,-54.587752156381455,refunded,desktop,UK,purchase,USD
6796,C5191,2022-08-24,30.0,0.0,2023-07-17,-54.587752156381455,refunded,desktop,UK,view,USD
6797,C5191,2022-08-24,30.0,0.0,2022-12-10,84.44889106093531,completed,desktop,UK,click,USD
6798,C5191,2022-08-24,30.0,0.0,2023-02-02,84.44889106093531,completed,desktop,UK,purchase,USD
6799,C5191,2022-08-24,30.0,0.0,2023-11-19,84.44889106093531,completed,desktop,UK,view,USD
6800,C5191,2022-08-24,30.0,0.0,2023-03-18,-122.4293473707176,refunded,mobile,US,click,USD
6801,C5191,2022-08-24,30.0,0.0,2024-04-05,-122.4293473707176,refunded,mobile,US,purchase,USD
6802,C5191,2022-08-24,30.0,0.0,2022-09-09,-122.4293473707176,refunded,mobile,US,view,USD
6803,C5191,2022-08-24,30.0,0.0,2023-07-17,-195.8295364324105,refunded,mobile,UK,click,USD
6804,C5191,2022-08-24,30.0,0.0,2024-04-23,-195.8295364324105,refunded,mobile,UK,purchase,USD
6805,C5191,2022-08-24,30.0,0.0,2024-06-13,-195.8295364324105,refunded,mobile,UK,view,USD
6806,C5191,2022-08-24,30.0,0.0,2022-08-26,-133.80310138530987,refunded,desktop,UK,click,USD
6807,C5191,2022-08-24,30.0,0.0,2022-09-03,-133.80310138530987,refunded,desktop,UK,purchase,USD
6808,C5191,2022-08-24,30.0,0.0,2023-11-01,-133.80310138530987,refunded,desktop,UK,view,USD
6809,C4576,2022-12-03,25.0,1.0,2023-04-07,197.5920187316002,completed,desktop,UK,purchase,USD
6810,C1798,2022-11-08,25.0,0.0,2023-01-28,-86.97512439324325,refunded,desktop,UK,purchase,USD
6811,C1798,2022-11-08,25.0,0.0,2024-03-07,-86.97512439324325,refunded,desktop,UK,view,USD
6812,C1798,2022-11-08,25.0,0.0,2024-08-21,-90.8603618867611,refunded,mobile,UK,purchase,USD
6813,C1798,2022-11-08,25.0,0.0,2023-04-07,-90.8603618867611,refunded,mobile,UK,view,USD
6814,C2132,2023-02-28,25.0,1.0,2024-02-03,76.02144645801783,completed,desktop,US,purchase,USD
6815,C2132,2023-02-28,25.0,1.0,2023-07-07,76.02144645801783,completed,desktop,US,view,USD
6816,C2132,2023-02-28,25.0,1.0,2024-05-11,-37.95065787603954,refunded,desktop,UK,purchase,USD
6817,C2132,2023-02-28,25.0,1.0,2024-07-13,-37.95065787603954,refunded,desktop,UK,view,USD
6818,C816,2023-11-04,28.0,1.0,2024-01-01,7.3776477742122735,completed,mobile,US,click,USD
6819,C816,2023-11-04,28.0,1.0,2024-05-20,7.3776477742122735,completed,mobile,US,purchase,USD
6820,C816,2023-11-04,28.0,1.0,2024-06-02,-87.75439625965386,refunded,mobile,US,click,USD
6821,C816,2023-11-04,28.0,1.0,2023-12-19,-87.75439625965386,refunded,mobile,US,purchase,USD
6822,C816,2023-11-04,28.0,1.0,2024-02-09,-3.009035374128434,refunded,mobile,US,click,USD
6823,C816,2023-11-04,28.0,1.0,2024-08-09,-3.009035374128434,refunded,mobile,US,purchase,USD
6824,C816,2023-11-04,28.0,1.0,2025-04-22,-191.4508525454961,refunded,desktop,US,click,USD
6825,C816,2023-11-04,28.0,1.0,2024-12-18,-191.4508525454961,refunded,desktop,US,purchase,USD
6826,C816,2023-11-04,28.0,1.0,2025-02-07,19.49790534313321,completed,desktop,US,click,USD
6827,C816,2023-11-04,28.0,1.0,2024-11-29,19.49790534313321,completed,desktop,US,purchase,USD
6828,C816,2023-11-04,28.0,1.0,2023-12-18,90.88754533819984,completed,desktop,US,click,USD
6829,C816,2023-11-04,28.0,1.0,2023-12-01,90.88754533819984,completed,desktop,US,purchase,USD
6830,C2695,2022-08-08,25.0,1.0,2022-11-13,-467.5558293058053,refunded,mobile,US,click,USD
6831,C2695,2022-08-08,25.0,1.0,2024-02-07,-467.5558293058053,refunded,mobile,US,purchase,USD
6832,C2695,2022-08-08,25.0,1.0,2024-04-20,46.15205461600467,completed,desktop,US,click,USD
6833,C2695,2022-08-08,25.0,1.0,2024-02-26,46.15205461600467,completed,desktop,US,purchase,USD
6834,C2695,2022-08-08,25.0,1.0,2024-07-12,20.402400300510244,completed,desktop,US,click,USD
6835,C2695,2022-08-08,25.0,1.0,2023-03-15,20.402400300510244,completed,desktop,US,purchase,USD
6836,C443,2023-07-03,28.0,1.0,2024-01-04,240.41335876572376,completed,mobile,US,click,USD
6837,C443,2023-07-03,28.0,1.0,2023-09-10,240.41335876572376,completed,mobile,US,view,USD
6838,C443,2023-07-03,28.0,1.0,2023-11-10,268.06174021550027,completed,mobile,US,click,USD
6839,C443,2023-07-03,28.0,1.0,2025-01-20,268.06174021550027,completed,mobile,US,view,USD
6840,C443,2023-07-03,28.0,1.0,2025-03-03,-483.9760608274772,refunded,mobile,US,click,USD
6841,C443,2023-07-03,28.0,1.0,2025-02-21,-483.9760608274772,refunded,mobile,US,view,USD
6842,C3141,2022-07-14,25.0,0.0,2024-04-05,-106.2390699327803,refunded,mobile,US,purchase,USD
6843,C3141,2022-07-14,25.0,0.0,2024-07-03,-106.2390699327803,refunded,mobile,US,view,USD
6844,C3141,2022-07-14,25.0,0.0,2023-06-13,-232.72710984561743,refunded,desktop,US,purchase,USD
6845,C3141,2022-07-14,25.0,0.0,2022-12-15,-232.72710984561743,refunded,desktop,US,view,USD
6846,C3141,2022-07-14,25.0,0.0,2024-01-12,-372.16269709971726,refunded,desktop,UK,purchase,USD
6847,C3141,2022-07-14,25.0,0.0,2022-10-01,-372.16269709971726,refunded,desktop,UK,view,USD
6848,C143,2023-04-05,28.0,0.0,2024-11-04,73.47670990563633,completed,desktop,US,click,USD
6849,C143,2023-04-05,28.0,0.0,2024-05-22,73.47670990563633,completed,desktop,US,purchase,USD
6850,C143,2023-04-05,28.0,0.0,2024-10-02,73.47670990563633,completed,desktop,US,view,USD
6851,C143,2023-04-05,28.0,0.0,2024-12-04,186.88748349421203,completed,mobile,US,click,USD
6852,C143,2023-04-05,28.0,0.0,2023-09-21,186.88748349421203,completed,mobile,US,purchase,USD
6853,C143,2023-04-05,28.0,0.0,2025-02-14,186.88748349421203,completed,mobile,US,view,USD
6854,C143,2023-04-05,28.0,0.0,2025-01-27,-486.3720405335845,refunded,mobile,UK,click,USD
6855,C143,2023-04-05,28.0,0.0,2024-11-08,-486.3720405335845,refunded,mobile,UK,purchase,USD
6856,C143,2023-04-05,28.0,0.0,2024-09-01,-486.3720405335845,refunded,mobile,UK,view,USD
6857,C4288,2022-01-31,30.0,0.0,2022-12-11,-192.7432257902807,refunded,mobile,US,click,USD
6858,C4288,2022-01-31,30.0,0.0,2022-03-04,-192.7432257902807,refunded,mobile,US,purchase,USD
6859,C4288,2022-01-31,30.0,0.0,2022-11-14,-192.7432257902807,refunded,mobile,US,view,USD
6860,C4288,2022-01-31,30.0,0.0,2023-09-17,69.41900870810147,completed,desktop,US,click,USD
6861,C4288,2022-01-31,30.0,0.0,2022-03-15,69.41900870810147,completed,desktop,US,purchase,USD
6862,C4288,2022-01-31,30.0,0.0,2023-10-10,69.41900870810147,completed,desktop,US,view,USD
6863,C4288,2022-01-31,30.0,0.0,2022-02-01,208.919713848662,completed,mobile,US,click,USD
6864,C4288,2022-01-31,30.0,0.0,2023-08-27,208.919713848662,completed,mobile,US,purchase,USD
6865,C4288,2022-01-31,30.0,0.0,2022-10-28,208.919713848662,completed,mobile,US,view,USD
6866,C1411,2023-03-14,28.0,0.0,2023-09-10,121.80509846175852,completed,desktop,US,click,USD
6867,C1411,2023-03-14,28.0,0.0,2024-08-13,121.80509846175852,completed,desktop,US,purchase,USD
6868,C1411,2023-03-14,28.0,0.0,2023-06-25,121.80509846175852,completed,desktop,US,view,USD
6869,C1411,2023-03-14,28.0,0.0,2023-03-24,-228.65286390285289,refunded,mobile,US,click,USD
6870,C1411,2023-03-14,28.0,0.0,2024-10-17,-228.65286390285289,refunded,mobile,US,purchase,USD
6871,C1411,2023-03-14,28.0,0.0,2023-06-12,-228.65286390285289,refunded,mobile,US,view,USD
6872,C1411,2023-03-14,28.0,0.0,2023-10-26,63.44953133807464,completed,desktop,US,click,USD
6873,C1411,2023-03-14,28.0,0.0,2025-01-12,63.44953133807464,completed,desktop,US,purchase,USD
6874,C1411,2023-03-14,28.0,0.0,2023-07-18,63.44953133807464,completed,desktop,US,view,USD
6875,C1411,2023-03-14,28.0,0.0,2023-10-09,330.9413197577145,completed,mobile,US,click,USD
6876,C1411,2023-03-14,28.0,0.0,2023-06-19,330.9413197577145,completed,mobile,US,purchase,USD
6877,C1411,2023-03-14,28.0,0.0,2023-05-27,330.9413197577145,completed,mobile,US,view,USD
6878,C4474,2023-08-30,25.0,0.0,2025-05-18,0.075710368111707,completed,mobile,US,view,USD
6879,C4474,2023-08-30,25.0,0.0,2024-03-08,-154.58196202130367,refunded,mobile,US,view,USD
6880,C4474,2023-08-30,25.0,0.0,2025-07-12,-80.98893329032649,refunded,mobile,UK,view,USD
6881,C535,2023-07-16,30.0,1.0,2025-07-01,292.7102111608718,completed,desktop,US,click,USD
6882,C535,2023-07-16,30.0,1.0,2023-09-10,292.7102111608718,completed,desktop,US,view,USD
6883,C535,2023-07-16,30.0,1.0,2025-07-05,27.071128872571027,completed,mobile,UK,click,USD
6884,C535,2023-07-16,30.0,1.0,2025-01-19,27.071128872571027,completed,mobile,UK,view,USD
6885,C1717,2022-06-03,25.0,1.0,2022-07-05,-292.88303724250005,refunded,desktop,UK,purchase,USD
6886,C1717,2022-06-03,25.0,1.0,2023-11-12,256.845227270479,completed,mobile,UK,purchase,USD
6887,C1717,2022-06-03,25.0,1.0,2023-12-29,167.91068444254745,completed,desktop,US,purchase,USD
6888,C3365,2023-12-01,28.0,1.0,2025-09-28,-343.2308270230679,refunded,mobile,US,click,USD
6889,C3365,2023-12-01,28.0,1.0,2024-09-10,-343.2308270230679,refunded,mobile,US,purchase,USD
6890,C3365,2023-12-01,28.0,1.0,2025-11-21,-343.2308270230679,refunded,mobile,US,view,USD
6891,C3365,2023-12-01,28.0,1.0,2025-04-08,77.71493607955566,completed,desktop,US,click,USD
6892,C3365,2023-12-01,28.0,1.0,2024-06-05,77.71493607955566,completed,desktop,US,purchase,USD
6893,C3365,2023-12-01,28.0,1.0,2025-04-12,77.71493607955566,completed,desktop,US,view,USD
6894,C3365,2023-12-01,28.0,1.0,2025-02-15,85.6607581256133,completed,desktop,US,click,USD
6895,C3365,2023-12-01,28.0,1.0,2024-04-09,85.6607581256133,completed,desktop,US,purchase,USD
6896,C3365,2023-12-01,28.0,1.0,2025-08-31,85.6607581256133,completed,desktop,US,view,USD
6897,C3365,2023-12-01,28.0,1.0,2024-09-18,-185.94527305526208,refunded,mobile,US,click,USD
6898,C3365,2023-12-01,28.0,1.0,2024-03-24,-185.94527305526208,refunded,mobile,US,purchase,USD
6899,C3365,2023-12-01,28.0,1.0,2024-06-17,-185.94527305526208,refunded,mobile,US,view,USD
6900,C3365,2023-12-01,28.0,1.0,2023-12-14,-84.59037527000923,refunded,mobile,US,click,USD
6901,C3365,2023-12-01,28.0,1.0,2024-08-28,-84.59037527000923,refunded,mobile,US,purchase,USD
6902,C3365,2023-12-01,28.0,1.0,2025-07-24,-84.59037527000923,refunded,mobile,US,view,USD
6903,C1033,2023-01-19,28.0,0.0,2023-08-22,-274.1594792391213,refunded,mobile,UK,click,USD
6904,C1033,2023-01-19,28.0,0.0,2024-04-07,-23.81076427881475,refunded,mobile,US,click,USD
6905,C1033,2023-01-19,28.0,0.0,2024-06-14,-94.27278188277026,refunded,mobile,US,click,USD
6906,C3343,2022-12-01,28.0,0.0,2024-02-21,219.80043689789585,completed,mobile,UK,purchase,USD
6907,C3343,2022-12-01,28.0,0.0,2024-11-15,219.80043689789585,completed,mobile,UK,view,USD
6908,C3343,2022-12-01,28.0,0.0,2023-02-13,72.0277365191654,completed,mobile,UK,purchase,USD
6909,C3343,2022-12-01,28.0,0.0,2024-05-21,72.0277365191654,completed,mobile,UK,view,USD
6910,C3343,2022-12-01,28.0,0.0,2023-03-12,161.9114422408806,completed,mobile,UK,purchase,USD
6911,C3343,2022-12-01,28.0,0.0,2023-05-26,161.9114422408806,completed,mobile,UK,view,USD
6912,C3343,2022-12-01,28.0,0.0,2024-02-01,6.212043935465917,completed,desktop,US,purchase,USD
6913,C3343,2022-12-01,28.0,0.0,2023-03-28,6.212043935465917,completed,desktop,US,view,USD
6914,C1411,2023-06-05,30.0,0.0,2023-11-18,121.80509846175852,completed,desktop,US,click,USD
6915,C1411,2023-06-05,30.0,0.0,2023-07-16,121.80509846175852,completed,desktop,US,purchase,USD
6916,C1411,2023-06-05,30.0,0.0,2024-08-07,121.80509846175852,completed,desktop,US,view,USD
6917,C1411,2023-06-05,30.0,0.0,2024-05-14,-228.65286390285289,refunded,mobile,US,click,USD
6918,C1411,2023-06-05,30.0,0.0,2024-08-02,-228.65286390285289,refunded,mobile,US,purchase,USD
6919,C1411,2023-06-05,30.0,0.0,2024-06-05,-228.65286390285289,refunded,mobile,US,view,USD
6920,C1411,2023-06-05,30.0,0.0,2023-10-03,63.44953133807464,completed,desktop,US,click,USD
6921,C1411,2023-06-05,30.0,0.0,2025-02-03,63.44953133807464,completed,desktop,US,purchase,USD
6922,C1411,2023-06-05,30.0,0.0,2025-03-23,63.44953133807464,completed,desktop,US,view,USD
6923,C1411,2023-06-05,30.0,0.0,2025-06-02,330.9413197577145,completed,mobile,US,click,USD
6924,C1411,2023-06-05,30.0,0.0,2024-01-20,330.9413197577145,completed,mobile,US,purchase,USD
6925,C1411,2023-06-05,30.0,0.0,2023-10-13,330.9413197577145,completed,mobile,US,view,USD
6926,C5274,2022-01-12,30.0,1.0,2022-12-30,-186.096977856517,refunded,desktop,US,click,USD
6927,C5274,2022-01-12,30.0,1.0,2022-11-26,-186.096977856517,refunded,desktop,US,purchase,USD
6928,C5274,2022-01-12,30.0,1.0,2023-10-23,-186.096977856517,refunded,desktop,US,view,USD
6929,C5274,2022-01-12,30.0,1.0,2022-12-15,64.22805650840134,completed,mobile,US,click,USD
6930,C5274,2022-01-12,30.0,1.0,2022-10-12,64.22805650840134,completed,mobile,US,purchase,USD
6931,C5274,2022-01-12,30.0,1.0,2022-05-09,64.22805650840134,completed,mobile,US,view,USD
6932,C5274,2022-01-12,30.0,1.0,2023-01-15,130.9603516750699,completed,desktop,UK,click,USD
6933,C5274,2022-01-12,30.0,1.0,2022-04-16,130.9603516750699,completed,desktop,UK,purchase,USD
6934,C5274,2022-01-12,30.0,1.0,2022-06-29,130.9603516750699,completed,desktop,UK,view,USD
6935,C5274,2022-01-12,30.0,1.0,2023-12-28,-302.06835424947053,refunded,desktop,UK,click,USD
6936,C5274,2022-01-12,30.0,1.0,2022-12-19,-302.06835424947053,refunded,desktop,UK,purchase,USD
6937,C5274,2022-01-12,30.0,1.0,2023-11-04,-302.06835424947053,refunded,desktop,UK,view,USD
6938,C5274,2022-01-12,30.0,1.0,2023-12-08,-226.8681719028015,refunded,mobile,US,click,USD
6939,C5274,2022-01-12,30.0,1.0,2022-06-13,-226.8681719028015,refunded,mobile,US,purchase,USD
6940,C5274,2022-01-12,30.0,1.0,2023-08-21,-226.8681719028015,refunded,mobile,US,view,USD
6941,C4501,2022-03-13,25.0,0.0,2022-12-12,-11.38820680381518,refunded,mobile,US,purchase,USD
6942,C1173,2022-08-28,28.0,1.0,2024-03-04,5.663443289892048,completed,mobile,US,click,USD
6943,C889,2023-11-13,28.0,0.0,2025-03-23,107.2060303813494,completed,mobile,US,click,USD
6944,C889,2023-11-13,28.0,0.0,2025-11-06,107.2060303813494,completed,mobile,US,purchase,USD
6945,C889,2023-11-13,28.0,0.0,2024-02-22,68.6355348589067,completed,desktop,US,click,USD
6946,C889,2023-11-13,28.0,0.0,2025-05-23,68.6355348589067,completed,desktop,US,purchase,USD
6947,C889,2023-11-13,28.0,0.0,2024-02-03,-142.73717191310016,refunded,mobile,US,click,USD
6948,C889,2023-11-13,28.0,0.0,2025-04-25,-142.73717191310016,refunded,mobile,US,purchase,USD
6949,C3339,2023-09-16,30.0,0.0,2023-11-28,309.41638724685924,completed,mobile,US,click,USD
6950,C3339,2023-09-16,30.0,0.0,2023-09-30,309.41638724685924,completed,mobile,US,view,USD
6951,C3339,2023-09-16,30.0,0.0,2024-11-22,64.3748711508178,completed,mobile,US,click,USD
6952,C3339,2023-09-16,30.0,0.0,2024-02-20,64.3748711508178,completed,mobile,US,view,USD
6953,C3339,2023-09-16,30.0,0.0,2024-01-26,-345.9336202338385,refunded,mobile,UK,click,USD
